p1_rank,p2_rank,p1_winrate,p2_winrate,surface,target
46.0,47.0,0.5333333333333333,0.417910447761194,3,0
55.0,39.0,0.45569620253164556,0.4772727272727273,3,1
39.0,55.0,0.4772727272727273,0.45569620253164556,3,0
130.0,567.0,0.3448275862068966,0.0,3,1
567.0,130.0,0.0,0.3448275862068966,3,0
137.0,213.0,0.4142857142857143,0.4,3,1
213.0,137.0,0.4,0.4142857142857143,3,0
73.0,38.0,0.3333333333333333,0.5119047619047619,3,1
38.0,73.0,0.5119047619047619,0.3333333333333333,3,0
361.0,122.0,0.17647058823529413,0.36363636363636365,3,1
122.0,361.0,0.36363636363636365,0.17647058823529413,3,0
395.0,88.0,0.5,0.40625,3,1
88.0,395.0,0.40625,0.5,3,0
72.0,20.0,0.44776119402985076,0.5855855855855856,3,1
20.0,72.0,0.5855855855855856,0.44776119402985076,3,0
48.0,52.0,0.5,0.5204081632653061,3,1
52.0,48.0,0.5204081632653061,0.5,3,0
24.0,135.0,0.5833333333333334,0.391304347826087,3,1
135.0,24.0,0.391304347826087,0.5833333333333334,3,0
47.0,144.0,0.417910447761194,0.2727272727272727,3,1
144.0,47.0,0.2727272727272727,0.417910447761194,3,0
55.0,130.0,0.45569620253164556,0.3448275862068966,3,1
130.0,55.0,0.3448275862068966,0.45569620253164556,3,0
137.0,29.0,0.4142857142857143,0.5340909090909091,3,1
29.0,137.0,0.5340909090909091,0.4142857142857143,3,0
361.0,73.0,0.17647058823529413,0.3333333333333333,3,1
73.0,361.0,0.3333333333333333,0.17647058823529413,3,0
18.0,395.0,0.5578947368421052,0.5,3,1
395.0,18.0,0.5,0.5578947368421052,3,0
72.0,48.0,0.44776119402985076,0.5,3,1
48.0,72.0,0.5,0.44776119402985076,3,0
24.0,47.0,0.5833333333333334,0.417910447761194,3,1
47.0,24.0,0.417910447761194,0.5833333333333334,3,0
55.0,137.0,0.45569620253164556,0.4142857142857143,3,1
137.0,55.0,0.4142857142857143,0.45569620253164556,3,0
18.0,361.0,0.5578947368421052,0.17647058823529413,3,1
361.0,18.0,0.17647058823529413,0.5578947368421052,3,0
24.0,72.0,0.5833333333333334,0.44776119402985076,3,1
72.0,24.0,0.44776119402985076,0.5833333333333334,3,0
18.0,55.0,0.5578947368421052,0.45569620253164556,3,1
55.0,18.0,0.45569620253164556,0.5578947368421052,3,0
24.0,18.0,0.5833333333333334,0.5578947368421052,3,1
18.0,24.0,0.5578947368421052,0.5833333333333334,3,0
141.0,1.0,0.6,0.9305555555555556,3,1
1.0,141.0,0.9305555555555556,0.6,3,0
36.0,62.0,0.5045871559633027,0.42424242424242425,3,1
62.0,36.0,0.42424242424242425,0.5045871559633027,3,0
81.0,93.0,0.4,0.2727272727272727,3,1
93.0,81.0,0.2727272727272727,0.4,3,0
117.0,23.0,0.2857142857142857,0.6404494382022472,3,1
23.0,117.0,0.6404494382022472,0.2857142857142857,3,0
17.0,43.0,0.6410256410256411,0.543859649122807,3,1
43.0,17.0,0.543859649122807,0.6410256410256411,3,0
41.0,65.0,0.42105263157894735,0.4222222222222222,3,1
65.0,41.0,0.4222222222222222,0.42105263157894735,3,0
37.0,175.0,0.5816326530612245,0.4897959183673469,3,1
175.0,37.0,0.4897959183673469,0.5816326530612245,3,0
9.0,59.0,0.6666666666666666,0.38596491228070173,3,1
59.0,9.0,0.38596491228070173,0.6666666666666666,3,0
5.0,44.0,0.7583333333333333,0.5405405405405406,3,1
44.0,5.0,0.5405405405405406,0.7583333333333333,3,0
71.0,63.0,0.5,0.43243243243243246,3,1
63.0,71.0,0.43243243243243246,0.5,3,0
104.0,332.0,0.3125,0.2222222222222222,3,1
332.0,104.0,0.2222222222222222,0.3125,3,0
31.0,51.0,0.6078431372549019,0.48936170212765956,3,1
51.0,31.0,0.48936170212765956,0.6078431372549019,3,0
21.0,109.0,0.5876288659793815,0.4,3,1
109.0,21.0,0.4,0.5876288659793815,3,0
54.0,86.0,0.4606741573033708,0.4666666666666667,3,1
86.0,54.0,0.4666666666666667,0.4606741573033708,3,0
64.0,75.0,0.40476190476190477,0.5192307692307693,3,1
75.0,64.0,0.5192307692307693,0.40476190476190477,3,0
11.0,105.0,0.6956521739130435,0.4246575342465753,3,1
105.0,11.0,0.4246575342465753,0.6956521739130435,3,0
95.0,111.0,0.09090909090909091,0.2857142857142857,3,1
111.0,95.0,0.2857142857142857,0.09090909090909091,3,0
92.0,108.0,0.26666666666666666,0.4166666666666667,3,1
108.0,92.0,0.4166666666666667,0.26666666666666666,3,0
14.0,34.0,0.6236559139784946,0.5851063829787234,3,1
34.0,14.0,0.5851063829787234,0.6236559139784946,3,0
28.0,53.0,0.61,0.42424242424242425,3,1
53.0,28.0,0.42424242424242425,0.61,3,0
121.0,119.0,0.7272727272727273,0.3404255319148936,3,1
119.0,121.0,0.3404255319148936,0.7272727272727273,3,0
74.0,89.0,0.42857142857142855,0.4117647058823529,3,1
89.0,74.0,0.4117647058823529,0.42857142857142855,3,0
7.0,33.0,0.76,0.4880952380952381,3,1
33.0,7.0,0.4880952380952381,0.76,3,0
12.0,103.0,0.7207207207207207,0.410958904109589,3,1
103.0,12.0,0.410958904109589,0.7207207207207207,3,0
84.0,83.0,0.3333333333333333,0.25,3,1
83.0,84.0,0.25,0.3333333333333333,3,0
60.0,454.0,0.5,0.40625,3,1
454.0,60.0,0.40625,0.5,3,0
22.0,167.0,0.5480769230769231,0.5714285714285714,3,1
167.0,22.0,0.5714285714285714,0.5480769230769231,3,0
32.0,79.0,0.5301204819277109,0.4125,3,1
79.0,32.0,0.4125,0.5301204819277109,3,0
40.0,87.0,0.550561797752809,0.46875,3,1
87.0,40.0,0.46875,0.550561797752809,3,0
107.0,157.0,0.532258064516129,0.5833333333333334,3,1
157.0,107.0,0.5833333333333334,0.532258064516129,3,0
2.0,35.0,0.8409090909090909,0.54,3,1
35.0,2.0,0.54,0.8409090909090909,3,0
141.0,36.0,0.6,0.5045871559633027,3,1
36.0,141.0,0.5045871559633027,0.6,3,0
117.0,81.0,0.2857142857142857,0.4,3,1
81.0,117.0,0.4,0.2857142857142857,3,0
17.0,41.0,0.6410256410256411,0.42105263157894735,3,1
41.0,17.0,0.42105263157894735,0.6410256410256411,3,0
37.0,9.0,0.5816326530612245,0.6666666666666666,3,1
9.0,37.0,0.6666666666666666,0.5816326530612245,3,0
5.0,71.0,0.7583333333333333,0.5,3,1
71.0,5.0,0.5,0.7583333333333333,3,0
31.0,104.0,0.6078431372549019,0.3125,3,1
104.0,31.0,0.3125,0.6078431372549019,3,0
54.0,21.0,0.4606741573033708,0.5876288659793815,3,1
21.0,54.0,0.5876288659793815,0.4606741573033708,3,0
13.0,64.0,0.6454545454545455,0.40476190476190477,3,1
64.0,13.0,0.40476190476190477,0.6454545454545455,3,0
11.0,95.0,0.6956521739130435,0.09090909090909091,3,1
95.0,11.0,0.09090909090909091,0.6956521739130435,3,0
14.0,92.0,0.6236559139784946,0.26666666666666666,3,1
92.0,14.0,0.26666666666666666,0.6236559139784946,3,0
121.0,28.0,0.7272727272727273,0.61,3,1
28.0,121.0,0.61,0.7272727272727273,3,0
7.0,74.0,0.76,0.42857142857142855,3,1
74.0,7.0,0.42857142857142855,0.76,3,0
84.0,12.0,0.3333333333333333,0.7207207207207207,3,1
12.0,84.0,0.7207207207207207,0.3333333333333333,3,0
22.0,60.0,0.5480769230769231,0.5,3,1
60.0,22.0,0.5,0.5480769230769231,3,0
40.0,32.0,0.550561797752809,0.5301204819277109,3,1
32.0,40.0,0.5301204819277109,0.550561797752809,3,0
2.0,107.0,0.8409090909090909,0.532258064516129,3,1
107.0,2.0,0.532258064516129,0.8409090909090909,3,0
141.0,117.0,0.6,0.2857142857142857,3,1
117.0,141.0,0.2857142857142857,0.6,3,0
17.0,37.0,0.6410256410256411,0.5816326530612245,3,1
37.0,17.0,0.5816326530612245,0.6410256410256411,3,0
5.0,31.0,0.7583333333333333,0.6078431372549019,3,1
31.0,5.0,0.6078431372549019,0.7583333333333333,3,0
54.0,13.0,0.4606741573033708,0.6454545454545455,3,1
13.0,54.0,0.6454545454545455,0.4606741573033708,3,0
11.0,14.0,0.6956521739130435,0.6236559139784946,3,1
14.0,11.0,0.6236559139784946,0.6956521739130435,3,0
7.0,121.0,0.76,0.7272727272727273,3,1
121.0,7.0,0.7272727272727273,0.76,3,0
22.0,84.0,0.5480769230769231,0.3333333333333333,3,1
84.0,22.0,0.3333333333333333,0.5480769230769231,3,0
2.0,40.0,0.8409090909090909,0.550561797752809,3,1
40.0,2.0,0.550561797752809,0.8409090909090909,3,0
141.0,17.0,0.6,0.6410256410256411,3,1
17.0,141.0,0.6410256410256411,0.6,3,0
5.0,54.0,0.7583333333333333,0.4606741573033708,3,1
54.0,5.0,0.4606741573033708,0.7583333333333333,3,0
7.0,11.0,0.76,0.6956521739130435,3,1
11.0,7.0,0.6956521739130435,0.76,3,0
2.0,22.0,0.8409090909090909,0.5480769230769231,3,1
22.0,2.0,0.5480769230769231,0.8409090909090909,3,0
141.0,5.0,0.6,0.7583333333333333,3,1
5.0,141.0,0.7583333333333333,0.6,3,0
2.0,7.0,0.8409090909090909,0.76,3,1
7.0,2.0,0.76,0.8409090909090909,3,0
2.0,141.0,0.8409090909090909,0.6,3,1
141.0,2.0,0.6,0.8409090909090909,3,0
7.0,5.0,0.76,0.7583333333333333,3,1
5.0,7.0,0.7583333333333333,0.76,3,0
122.0,47.0,0.34782608695652173,0.5070422535211268,3,1
47.0,122.0,0.5070422535211268,0.34782608695652173,3,0
34.0,31.0,0.5789473684210527,0.6095238095238096,3,1
31.0,34.0,0.6095238095238096,0.5789473684210527,3,0
18.0,133.0,0.5656565656565656,0.4,3,1
133.0,18.0,0.4,0.5656565656565656,3,0
294.0,12.0,0.25,0.7168141592920354,3,1
12.0,294.0,0.7168141592920354,0.25,3,0
23.0,43.0,0.5555555555555556,0.5333333333333333,3,1
43.0,23.0,0.5333333333333333,0.5555555555555556,3,0
364.0,53.0,0.5,0.47191011235955055,3,1
53.0,364.0,0.47191011235955055,0.5,3,0
19.0,29.0,0.5858585858585859,0.5280898876404494,3,1
29.0,19.0,0.5280898876404494,0.5858585858585859,3,0
49.0,32.0,0.4842105263157895,0.5294117647058824,3,1
32.0,49.0,0.5294117647058824,0.4842105263157895,3,0
16.0,26.0,0.6470588235294118,0.5396825396825397,3,1
26.0,16.0,0.5396825396825397,0.6470588235294118,3,0
14.0,35.0,0.625,0.5346534653465347,3,1
35.0,14.0,0.5346534653465347,0.625,3,0
45.0,33.0,0.5274725274725275,0.4823529411764706,3,1
33.0,45.0,0.4823529411764706,0.5274725274725275,3,0
46.0,50.0,0.42857142857142855,0.4482758620689655,3,1
50.0,46.0,0.4482758620689655,0.42857142857142855,3,0
91.0,62.0,0.4318181818181818,0.3793103448275862,3,1
62.0,91.0,0.3793103448275862,0.4318181818181818,3,0
44.0,109.0,0.5641025641025641,0.4189189189189189,3,1
109.0,44.0,0.4189189189189189,0.5641025641025641,3,0
11.0,48.0,0.6979166666666666,0.46987951807228917,3,1
48.0,11.0,0.46987951807228917,0.6979166666666666,3,0
42.0,17.0,0.5283018867924528,0.6446280991735537,3,1
17.0,42.0,0.6446280991735537,0.5283018867924528,3,0
102.0,27.0,0.3333333333333333,0.5609756097560976,3,1
27.0,102.0,0.5609756097560976,0.3333333333333333,3,0
22.0,38.0,0.6296296296296297,0.5543478260869565,3,1
38.0,22.0,0.5543478260869565,0.6296296296296297,3,0
68.0,54.0,0.3508771929824561,0.4074074074074074,3,1
54.0,68.0,0.4074074074074074,0.3508771929824561,3,0
21.0,36.0,0.5803571428571429,0.5045045045045045,3,1
36.0,21.0,0.5045045045045045,0.5803571428571429,3,0
13.0,107.0,0.6460176991150443,0.38095238095238093,3,1
107.0,13.0,0.38095238095238093,0.6460176991150443,3,0
15.0,58.0,0.7142857142857143,0.504950495049505,3,1
58.0,15.0,0.504950495049505,0.7142857142857143,3,0
24.0,37.0,0.5934065934065934,0.5058823529411764,3,1
37.0,24.0,0.5058823529411764,0.5934065934065934,3,0
104.0,20.0,0.53125,0.6,3,1
20.0,104.0,0.6,0.53125,3,0
4.0,122.0,0.7391304347826086,0.34782608695652173,3,1
122.0,4.0,0.34782608695652173,0.7391304347826086,3,0
34.0,18.0,0.5789473684210527,0.5656565656565656,3,1
18.0,34.0,0.5656565656565656,0.5789473684210527,3,0
23.0,294.0,0.5555555555555556,0.25,3,1
294.0,23.0,0.25,0.5555555555555556,3,0
10.0,364.0,0.6626506024096386,0.5,3,1
364.0,10.0,0.5,0.6626506024096386,3,0
5.0,19.0,0.753968253968254,0.5858585858585859,3,1
19.0,5.0,0.5858585858585859,0.753968253968254,3,0
49.0,16.0,0.4842105263157895,0.6470588235294118,3,1
16.0,49.0,0.6470588235294118,0.4842105263157895,3,0
14.0,45.0,0.625,0.5274725274725275,3,1
45.0,14.0,0.5274725274725275,0.625,3,0
8.0,46.0,0.7096774193548387,0.42857142857142855,3,1
46.0,8.0,0.42857142857142855,0.7096774193548387,3,0
9.0,91.0,0.6640625,0.4318181818181818,3,1
91.0,9.0,0.4318181818181818,0.6640625,3,0
11.0,44.0,0.6979166666666666,0.5641025641025641,3,1
44.0,11.0,0.5641025641025641,0.6979166666666666,3,0
102.0,42.0,0.3333333333333333,0.5283018867924528,3,1
42.0,102.0,0.5283018867924528,0.3333333333333333,3,0
6.0,22.0,0.7346938775510204,0.6296296296296297,3,1
22.0,6.0,0.6296296296296297,0.7346938775510204,3,0
7.0,68.0,0.7633587786259542,0.3508771929824561,3,1
68.0,7.0,0.3508771929824561,0.7633587786259542,3,0
21.0,13.0,0.5803571428571429,0.6460176991150443,3,1
13.0,21.0,0.6460176991150443,0.5803571428571429,3,0
24.0,15.0,0.5934065934065934,0.7142857142857143,3,1
15.0,24.0,0.7142857142857143,0.5934065934065934,3,0
2.0,104.0,0.8478260869565217,0.53125,3,1
104.0,2.0,0.53125,0.8478260869565217,3,0
34.0,4.0,0.5789473684210527,0.7391304347826086,3,1
4.0,34.0,0.7391304347826086,0.5789473684210527,3,0
23.0,10.0,0.5555555555555556,0.6626506024096386,3,1
10.0,23.0,0.6626506024096386,0.5555555555555556,3,0
49.0,5.0,0.4842105263157895,0.753968253968254,3,1
5.0,49.0,0.753968253968254,0.4842105263157895,3,0
14.0,8.0,0.625,0.7096774193548387,3,1
8.0,14.0,0.7096774193548387,0.625,3,0
9.0,11.0,0.6640625,0.6979166666666666,3,1
11.0,9.0,0.6979166666666666,0.6640625,3,0
6.0,102.0,0.7346938775510204,0.3333333333333333,3,1
102.0,6.0,0.3333333333333333,0.7346938775510204,3,0
21.0,7.0,0.5803571428571429,0.7633587786259542,3,1
7.0,21.0,0.7633587786259542,0.5803571428571429,3,0
2.0,24.0,0.8478260869565217,0.5934065934065934,3,1
24.0,2.0,0.5934065934065934,0.8478260869565217,3,0
34.0,23.0,0.5789473684210527,0.5555555555555556,3,1
23.0,34.0,0.5555555555555556,0.5789473684210527,3,0
14.0,49.0,0.625,0.4842105263157895,3,1
49.0,14.0,0.4842105263157895,0.625,3,0
6.0,9.0,0.7346938775510204,0.6640625,3,1
9.0,6.0,0.6640625,0.7346938775510204,3,0
2.0,21.0,0.8478260869565217,0.5803571428571429,3,1
21.0,2.0,0.5803571428571429,0.8478260869565217,3,0
14.0,34.0,0.625,0.5789473684210527,3,1
34.0,14.0,0.5789473684210527,0.625,3,0
2.0,6.0,0.8478260869565217,0.7346938775510204,3,1
6.0,2.0,0.7346938775510204,0.8478260869565217,3,0
14.0,2.0,0.625,0.8478260869565217,3,1
2.0,14.0,0.8478260869565217,0.625,3,0
77.0,272.0,0.45161290322580644,0.0,3,1
272.0,77.0,0.0,0.45161290322580644,3,0
57.0,76.0,0.4868421052631579,0.48148148148148145,3,1
76.0,57.0,0.48148148148148145,0.4868421052631579,3,0
72.0,65.0,0.41304347826086957,0.42105263157894735,3,1
65.0,72.0,0.42105263157894735,0.41304347826086957,3,0
68.0,66.0,0.37037037037037035,0.42857142857142855,3,1
66.0,68.0,0.42857142857142855,0.37037037037037035,3,0
82.0,84.0,0.4074074074074074,0.46153846153846156,3,1
84.0,82.0,0.46153846153846156,0.4074074074074074,3,0
54.0,124.0,0.39285714285714285,0.18181818181818182,3,1
124.0,54.0,0.18181818181818182,0.39285714285714285,3,0
85.0,105.0,0.40625,0.4634146341463415,3,1
105.0,85.0,0.4634146341463415,0.40625,3,0
50.0,71.0,0.52,0.5094339622641509,3,1
71.0,50.0,0.5094339622641509,0.52,3,0
63.0,199.0,0.3559322033898305,0.4074074074074074,3,1
199.0,63.0,0.4074074074074074,0.3559322033898305,3,0
78.0,88.0,0.24390243902439024,0.5,3,1
88.0,78.0,0.5,0.24390243902439024,3,0
53.0,98.0,0.3728813559322034,0.29411764705882354,3,1
98.0,53.0,0.29411764705882354,0.3728813559322034,3,0
81.0,86.0,0.43478260869565216,0.4583333333333333,3,1
86.0,81.0,0.4583333333333333,0.43478260869565216,3,0
116.0,79.0,0.3076923076923077,0.36363636363636365,3,1
79.0,116.0,0.36363636363636365,0.3076923076923077,3,0
52.0,69.0,0.38461538461538464,0.47058823529411764,3,1
69.0,52.0,0.47058823529411764,0.38461538461538464,3,0
67.0,61.0,0.4,0.5,3,1
61.0,67.0,0.5,0.4,3,0
17.0,77.0,0.639344262295082,0.45161290322580644,3,1
77.0,17.0,0.45161290322580644,0.639344262295082,3,0
44.0,57.0,0.5625,0.4868421052631579,3,1
57.0,44.0,0.4868421052631579,0.5625,3,0
72.0,36.0,0.41304347826086957,0.5,3,1
36.0,72.0,0.5,0.41304347826086957,3,0
68.0,32.0,0.37037037037037035,0.6037735849056604,3,1
32.0,68.0,0.6037735849056604,0.37037037037037035,3,0
21.0,82.0,0.5625,0.4074074074074074,3,1
82.0,21.0,0.4074074074074074,0.5625,3,0
47.0,54.0,0.5268817204301075,0.39285714285714285,3,1
54.0,47.0,0.39285714285714285,0.5268817204301075,3,0
35.0,85.0,0.5294117647058824,0.40625,3,1
85.0,35.0,0.40625,0.5294117647058824,3,0
31.0,50.0,0.5222222222222223,0.52,3,1
50.0,31.0,0.52,0.5222222222222223,3,0
48.0,25.0,0.4431818181818182,0.5957446808510638,3,1
25.0,48.0,0.5957446808510638,0.4431818181818182,3,0
42.0,63.0,0.5344827586206896,0.3559322033898305,3,1
63.0,42.0,0.3559322033898305,0.5344827586206896,3,0
49.0,78.0,0.4642857142857143,0.24390243902439024,3,1
78.0,49.0,0.24390243902439024,0.4642857142857143,3,0
20.0,53.0,0.5841584158415841,0.3728813559322034,3,1
53.0,20.0,0.3728813559322034,0.5841584158415841,3,0
81.0,33.0,0.43478260869565216,0.47674418604651164,3,1
33.0,81.0,0.47674418604651164,0.43478260869565216,3,0
116.0,39.0,0.3076923076923077,0.423728813559322,3,1
39.0,116.0,0.423728813559322,0.3076923076923077,3,0
52.0,43.0,0.38461538461538464,0.5263157894736842,3,1
43.0,52.0,0.5263157894736842,0.38461538461538464,3,0
15.0,67.0,0.7096774193548387,0.4,3,1
67.0,15.0,0.4,0.7096774193548387,3,0
17.0,44.0,0.639344262295082,0.5625,3,1
44.0,17.0,0.5625,0.639344262295082,3,0
72.0,68.0,0.41304347826086957,0.37037037037037035,3,1
68.0,72.0,0.37037037037037035,0.41304347826086957,3,0
47.0,21.0,0.5268817204301075,0.5625,3,1
21.0,47.0,0.5625,0.5268817204301075,3,0
35.0,31.0,0.5294117647058824,0.5222222222222223,3,1
31.0,35.0,0.5222222222222223,0.5294117647058824,3,0
42.0,48.0,0.5344827586206896,0.4431818181818182,3,1
48.0,42.0,0.4431818181818182,0.5344827586206896,3,0
49.0,20.0,0.4642857142857143,0.5841584158415841,3,1
20.0,49.0,0.5841584158415841,0.4642857142857143,3,0
81.0,116.0,0.43478260869565216,0.3076923076923077,3,1
116.0,81.0,0.3076923076923077,0.43478260869565216,3,0
15.0,52.0,0.7096774193548387,0.38461538461538464,3,1
52.0,15.0,0.38461538461538464,0.7096774193548387,3,0
17.0,72.0,0.639344262295082,0.41304347826086957,3,1
72.0,17.0,0.41304347826086957,0.639344262295082,3,0
35.0,47.0,0.5294117647058824,0.5268817204301075,3,1
47.0,35.0,0.5268817204301075,0.5294117647058824,3,0
49.0,42.0,0.4642857142857143,0.5344827586206896,3,1
42.0,49.0,0.5344827586206896,0.4642857142857143,3,0
81.0,15.0,0.43478260869565216,0.7096774193548387,3,1
15.0,81.0,0.7096774193548387,0.43478260869565216,3,0
17.0,35.0,0.639344262295082,0.5294117647058824,3,1
35.0,17.0,0.5294117647058824,0.639344262295082,3,0
49.0,81.0,0.4642857142857143,0.43478260869565216,3,1
81.0,49.0,0.43478260869565216,0.4642857142857143,3,0
49.0,17.0,0.4642857142857143,0.639344262295082,3,1
17.0,49.0,0.639344262295082,0.4642857142857143,3,0
1.0,247.0,0.9241379310344827,0.48,3,1
247.0,1.0,0.48,0.9241379310344827,3,0
51.0,115.0,0.4117647058823529,0.375,3,1
115.0,51.0,0.375,0.4117647058823529,3,0
61.0,29.0,0.36065573770491804,0.5443037974683544,3,1
29.0,61.0,0.5443037974683544,0.36065573770491804,3,0
21.0,125.0,0.6272727272727273,0.16666666666666666,3,1
125.0,21.0,0.16666666666666666,0.6272727272727273,3,0
106.0,91.0,0.4482758620689655,0.25,3,1
91.0,106.0,0.25,0.4482758620689655,3,0
201.0,99.0,0.25,0.28,3,1
99.0,201.0,0.28,0.25,3,0
84.0,15.0,0.4117647058823529,0.7083333333333334,3,1
15.0,84.0,0.7083333333333334,0.4117647058823529,3,0
195.0,62.0,0.39285714285714285,0.417910447761194,3,1
62.0,195.0,0.417910447761194,0.39285714285714285,3,0
123.0,126.0,0.41333333333333333,0.3333333333333333,3,1
126.0,123.0,0.3333333333333333,0.41333333333333333,3,0
35.0,85.0,0.5894736842105263,0.44,3,1
85.0,35.0,0.44,0.5894736842105263,3,0
27.0,53.0,0.6333333333333333,0.4,3,1
53.0,27.0,0.4,0.6333333333333333,3,0
127.0,114.0,0.38461538461538464,0.4642857142857143,3,1
114.0,127.0,0.4642857142857143,0.38461538461538464,3,0
92.0,60.0,0.4,0.4782608695652174,3,1
60.0,92.0,0.4782608695652174,0.4,3,0
9.0,108.0,0.6470588235294118,0.15384615384615385,3,1
108.0,9.0,0.15384615384615385,0.6470588235294118,3,0
5.0,107.0,0.75,0.40540540540540543,3,1
107.0,5.0,0.40540540540540543,0.75,3,0
87.0,52.0,0.4942528735632184,0.41379310344827586,3,1
52.0,87.0,0.41379310344827586,0.4942528735632184,3,0
47.0,65.0,0.5409836065573771,0.4731182795698925,3,1
65.0,47.0,0.4731182795698925,0.5409836065573771,3,0
33.0,248.0,0.47126436781609193,0.2727272727272727,3,1
248.0,33.0,0.2727272727272727,0.47126436781609193,3,0
25.0,67.0,0.53125,0.4225352112676056,3,1
67.0,25.0,0.4225352112676056,0.53125,3,0
144.0,203.0,0.3333333333333333,0.0,3,1
203.0,144.0,0.0,0.3333333333333333,3,0
43.0,312.0,0.5194805194805194,0.2,3,1
312.0,43.0,0.2,0.5194805194805194,3,0
17.0,50.0,0.6456692913385826,0.5196078431372549,3,1
50.0,17.0,0.5196078431372549,0.6456692913385826,3,0
12.0,37.0,0.696969696969697,0.5841584158415841,3,1
37.0,12.0,0.5841584158415841,0.696969696969697,3,0
48.0,155.0,0.5,0.6666666666666666,3,1
155.0,48.0,0.6666666666666666,0.5,3,0
20.0,80.0,0.5825242718446602,0.4090909090909091,3,1
80.0,20.0,0.4090909090909091,0.5825242718446602,3,0
34.0,59.0,0.5232558139534884,0.4647887323943662,3,1
59.0,34.0,0.4647887323943662,0.5232558139534884,3,0
44.0,90.0,0.5609756097560976,0.36363636363636365,3,1
90.0,44.0,0.36363636363636365,0.5609756097560976,3,0
120.0,54.0,0.4230769230769231,0.5,3,1
54.0,120.0,0.5,0.4230769230769231,3,0
6.0,86.0,0.7352941176470589,0.45652173913043476,3,1
86.0,6.0,0.45652173913043476,0.7352941176470589,3,0
10.0,66.0,0.6641221374045801,0.47058823529411764,3,1
66.0,10.0,0.47058823529411764,0.6641221374045801,3,0
89.0,68.0,0.40384615384615385,0.3770491803278688,3,1
68.0,89.0,0.3770491803278688,0.40384615384615385,3,0
39.0,182.0,0.4943820224719101,1.0,3,1
182.0,39.0,1.0,0.4943820224719101,3,0
250.0,30.0,0.26666666666666666,0.5217391304347826,3,1
30.0,250.0,0.5217391304347826,0.26666666666666666,3,0
22.0,79.0,0.5614035087719298,0.35294117647058826,3,1
79.0,22.0,0.35294117647058826,0.5614035087719298,3,0
142.0,69.0,0.6451612903225806,0.38596491228070173,3,1
69.0,142.0,0.38596491228070173,0.6451612903225806,3,0
38.0,105.0,0.5483870967741935,0.410958904109589,3,1
105.0,38.0,0.410958904109589,0.5483870967741935,3,0
13.0,57.0,0.7105263157894737,0.5,3,1
57.0,13.0,0.5,0.7105263157894737,3,0
16.0,77.0,0.6436781609195402,0.453125,3,1
77.0,16.0,0.453125,0.6436781609195402,3,0
71.0,58.0,0.34782608695652173,0.46153846153846156,3,1
58.0,71.0,0.46153846153846156,0.34782608695652173,3,0
